Date,TotalDistance,RunCount,AveragePace
2024-05-27,574.62,99,6.62
2024-05-28,574.62,99,6.62
2024-05-29,588.23,100,6.65
2024-05-30,588.23,100,6.65
2024-05-31,595.33,101,6.64
2024-06-01,595.33,101,6.64
2024-06-02,588.41,100,6.64
2024-06-03,592.65,101,6.63
2024-06-04,592.65,101,6.63
2024-06-05,602.45,101,6.66
2024-06-06,594.3,100,6.65
2024-06-07,599.77,101,6.65
2024-06-08,599.77,101,6.65
2024-06-09,599.77,101,6.65
2024-06-10,603.09,102,6.64
2024-06-11,610.13,103,6.63
2024-06-12,612.36,103,6.66
2024-06-13,605.16,102,6.66
2024-06-14,605.16,102,6.66
2024-06-15,612.08,103,6.64
2024-06-16,607.11,102,6.65
2024-06-17,609.77,103,6.65
2024-06-18,626.31,104,6.64
2024-06-19,618.3,103,6.64
2024-06-20,626.76,104,6.64
2024-06-21,635.19,105,6.63
2024-06-22,635.19,105,6.63
2024-06-23,635.19,105,6.63
2024-06-24,640.76,106,6.62
2024-06-25,640.76,106,6.62
2024-06-26,641.92,106,6.62
2024-06-27,641.92,106,6.62
2024-06-28,655.3,107,6.62
2024-06-29,645.28,106,6.63
2024-06-30,652.15,107,6.62
2024-07-01,652.15,107,6.62
2024-07-02,658.24,108,6.61
2024-07-03,659.61,108,6.61
2024-07-04,659.61,108,6.61
2024-07-05,669.75,108,6.6
2024-07-06,669.75,108,6.6
2024-07-07,669.75,108,6.6
2024-07-08,678.12,109,6.6
2024-07-09,665.24,107,6.61
2024-07-10,672.94,108,6.6
2024-07-11,680.09,109,6.6
2024-07-12,680.09,109,6.6
2024-07-13,698.39,110,6.59
2024-07-14,693.81,109,6.58
2024-07-15,703.03,110,6.58
2024-07-16,703.03,110,6.58
2024-07-17,691.46,109,6.57
2024-07-18,700.14,110,6.57
2024-07-19,707.89,111,6.57
2024-07-20,720.1,111,6.56
2024-07-21,720.1,111,6.56
2024-07-22,720.1,111,6.56
2024-07-23,728.8,112,6.56
2024-07-24,728.8,112,6.56
2024-07-25,739.07,113,6.55
2024-07-26,734.26,112,6.55
2024-07-27,734.26,112,6.55
2024-07-28,734.26,112,6.55
2024-07-29,729.16,110,6.55
2024-07-30,735.97,111,6.55
2024-07-31,735.97,111,6.55
2024-08-01,733.63,111,6.52
2024-08-02,740.5,112,6.52
2024-08-03,740.5,112,6.52
2024-08-04,747.55,113,6.51
2024-08-05,744.37,112,6.52
2024-08-06,744.37,112,6.52
2024-08-07,744.37,112,6.52
2024-08-08,748.61,112,6.51
2024-08-09,748.61,112,6.51
2024-08-10,748.61,112,6.51
2024-08-11,763.85,112,6.51
2024-08-12,758.99,111,6.51
2024-08-13,758.99,111,6.51
2024-08-14,764.41,111,6.53
2024-08-15,751.29,110,6.5
2024-08-16,758.86,111,6.5
2024-08-17,758.86,111,6.5
2024-08-18,777.26,113,6.5
2024-08-19,777.26,113,6.5
2024-08-20,777.26,113,6.5
2024-08-21,785.95,114,6.49
2024-08-22,784.67,114,6.47
2024-08-23,784.67,114,6.47
2024-08-24,784.76,114,6.47
2024-08-25,784.76,114,6.47
2024-08-26,784.76,114,6.47
2024-08-27,791.82,115,6.46
2024-08-28,791.82,115,6.46
2024-08-29,797.78,115,6.44
2024-08-30,797.78,115,6.44
2024-08-31,797.78,115,6.44
2024-09-01,808.94,117,6.42
2024-09-02,798.86,116,6.43
2024-09-03,798.86,116,6.43
2024-09-04,812.31,117,6.43
2024-09-05,812.31,117,6.43
2024-09-06,812.31,117,6.43
2024-09-07,819.53,119,6.42
2024-09-08,826.64,120,6.41
2024-09-09,824.8,119,6.41
2024-09-10,834.96,120,6.41
2024-09-11,840.49,121,6.4
2024-09-12,840.49,121,6.4
2024-09-13,840.49,121,6.4
2024-09-14,845.61,122,6.4
2024-09-15,844.73,121,6.4
2024-09-16,850.19,122,6.39
2024-09-17,850.19,122,6.39
2024-09-18,873.11,123,6.39
2024-09-19,873.11,123,6.39
2024-09-20,873.11,123,6.39
2024-09-21,873.11,123,6.39
2024-09-22,875.17,124,6.39
2024-09-23,875.17,124,6.39
2024-09-24,881.17,124,6.39
2024-09-25,881.17,124,6.39
2024-09-26,881.17,124,6.39
2024-09-27,886.19,125,6.38
2024-09-28,886.19,125,6.38
2024-09-29,896.55,126,6.38
2024-09-30,896.55,126,6.38
2024-10-01,896.55,126,6.38
2024-10-02,896.55,126,6.38
2024-10-03,901.79,127,6.37
2024-10-04,901.79,127,6.37
2024-10-05,899.79,126,6.37
2024-10-06,919.89,127,6.36
2024-10-07,919.89,127,6.36
2024-10-08,919.89,127,6.36
2024-10-09,919.89,127,6.36
2024-10-10,923.56,127,6.35
2024-10-11,923.56,127,6.35
2024-10-12,928.57,128,6.35
2024-10-13,924.45,127,6.35
2024-10-14,933.24,128,6.35
2024-10-15,939.92,129,6.35
2024-10-16,939.92,129,6.35
2024-10-17,939.92,129,6.35
2024-10-18,947.86,130,6.34
2024-10-19,947.86,130,6.34
2024-10-20,945.65,131,6.35
2024-10-21,945.65,131,6.35
2024-10-22,940.14,130,6.35
2024-10-23,946.02,131,6.34
2024-10-24,946.02,131,6.34
2024-10-25,946.02,131,6.34
2024-10-26,951.03,132,6.34
2024-10-27,964.18,133,6.34
2024-10-28,964.18,133,6.34
2024-10-29,964.18,133,6.34
2024-10-30,964.18,133,6.34
2024-10-31,964.18,133,6.34
2024-11-01,964.18,133,6.34
2024-11-02,969.19,134,6.33
2024-11-03,971.18,135,6.34
2024-11-04,971.18,135,6.34
2024-11-05,981.75,136,6.33
2024-11-06,988.08,137,6.33
2024-11-07,982.41,136,6.33
2024-11-08,982.41,136,6.33
2024-11-09,982.41,136,6.33
2024-11-10,982.41,136,6.33
2024-11-11,982.41,136,6.33
2024-11-12,988.78,137,6.32
2024-11-13,988.78,137,6.32
2024-11-14,992.67,138,6.32
2024-11-15,992.67,138,6.32
2024-11-16,998.73,139,6.32
2024-11-17,998.73,139,6.32
2024-11-18,998.73,139,6.32
2024-11-19,1005.62,140,6.32
2024-11-20,1005.62,140,6.32
2024-11-21,1012.68,141,6.31
2024-11-22,1012.68,141,6.31
2024-11-23,1012.68,141,6.31
2024-11-24,1027.25,142,6.31
2024-11-25,1027.25,142,6.31
2024-11-26,1027.25,142,6.31
2024-11-27,1027.19,142,6.31
2024-11-28,1027.19,142,6.31
2024-11-29,1027.19,142,6.31
2024-11-30,1035.49,143,6.3
2024-12-01,1035.49,143,6.3
2024-12-02,1035.49,143,6.3
2024-12-03,1041.49,144,6.3
2024-12-04,1041.49,144,6.3
2024-12-05,1041.49,144,6.3
2024-12-06,1041.49,144,6.3
2024-12-07,1037.56,143,6.3
2024-12-08,1037.56,143,6.3
2024-12-09,1037.56,143,6.3
2024-12-10,1042.67,144,6.3
2024-12-11,1036.47,143,6.3
2024-12-12,1036.47,143,6.3
2024-12-13,1036.47,143,6.3
2024-12-14,1036.47,143,6.3
2024-12-15,1031.27,142,6.3
2024-12-16,1029.46,141,6.3
2024-12-17,1029.46,141,6.3
2024-12-18,1035.47,142,6.29
2024-12-19,1035.47,142,6.29
2024-12-20,1042.52,143,6.29
2024-12-21,1042.52,143,6.29
2024-12-22,1036.76,141,6.29
2024-12-23,1036.76,141,6.29
2024-12-24,1036.76,141,6.29
2024-12-25,1036.76,141,6.29
2024-12-26,1052.16,142,6.3
2024-12-27,1052.16,142,6.3
2024-12-28,1052.16,142,6.3
2024-12-29,1052.16,142,6.3
2024-12-30,1052.16,142,6.3
2024-12-31,1050.14,141,6.3
2025-01-01,1047.63,140,6.31
2025-01-02,1046.23,139,6.3
2025-01-03,1044.22,138,6.31
2025-01-04,1052.28,140,6.3
2025-01-05,1052.28,140,6.3
2025-01-06,1061.31,141,6.3
2025-01-07,1053.94,140,6.3
2025-01-08,1053.94,140,6.3
2025-01-09,1059.13,141,6.29
2025-01-10,1059.13,141,6.29
2025-01-11,1066.67,143,6.29
2025-01-12,1066.67,143,6.29
2025-01-13,1073.32,144,6.29
2025-01-14,1073.32,144,6.29
2025-01-15,1085.42,145,6.3
2025-01-16,1085.42,145,6.3
2025-01-17,1085.42,145,6.3
2025-01-18,1094.56,148,6.29
2025-01-19,1094.56,148,6.29
2025-01-20,1093.3,147,6.29
2025-01-21,1093.3,147,6.29
2025-01-22,1102.82,148,6.3
2025-01-23,1102.82,148,6.3
2025-01-24,1102.82,148,6.3
2025-01-25,1114.99,149,6.3
2025-01-26,1114.99,149,6.3
2025-01-27,1120.06,150,6.3
2025-01-28,1120.06,150,6.3
2025-01-29,1130.23,151,6.3
2025-01-30,1130.23,151,6.3
2025-01-31,1146.35,152,6.3
2025-02-01,1146.35,152,6.3
2025-02-02,1146.35,152,6.3
2025-02-03,1146.35,152,6.3
2025-02-04,1146.35,152,6.3
2025-02-05,1156.5,153,6.3
2025-02-06,1153.54,152,6.3
2025-02-07,1153.54,152,6.3
2025-02-08,1153.54,152,6.3
2025-02-09,1158.63,153,6.29
2025-02-10,1158.63,153,6.29
2025-02-11,1158.63,153,6.29
2025-02-12,1169.21,154,6.3
2025-02-13,1169.21,154,6.3
2025-02-14,1169.21,154,6.3
2025-02-15,1177.02,155,6.29
2025-02-16,1178.98,156,6.3
2025-02-17,1178.98,156,6.3
2025-02-18,1176.47,155,6.3
2025-02-19,1187.2,156,6.3
2025-02-20,1187.2,156,6.3
2025-02-21,1187.2,156,6.3
2025-02-22,1199.45,157,6.3
2025-02-23,1194.31,156,6.3
2025-02-24,1194.31,156,6.3
2025-02-25,1187.21,155,6.3
2025-02-26,1187.21,155,6.3
2025-02-27,1179.7,154,6.29
2025-02-28,1179.7,154,6.29
2025-03-01,1189.97,156,6.29
2025-03-02,1189.97,156,6.29
2025-03-03,1198.56,157,6.29
2025-03-04,1198.56,157,6.29
2025-03-05,1208.96,158,6.29
2025-03-06,1200.58,157,6.29
2025-03-07,1200.58,157,6.29
2025-03-08,1200.58,157,6.29
2025-03-09,1214.59,158,6.31
2025-03-10,1212.59,157,6.3
2025-03-11,1207.57,156,6.31
2025-03-12,1216.59,157,6.31
2025-03-13,1207.07,156,6.31
2025-03-14,1207.07,156,6.31
2025-03-15,1220.07,157,6.3
2025-03-16,1220.07,157,6.3
2025-03-17,1218.1,156,6.3
2025-03-18,1218.1,156,6.3
2025-03-19,1221.36,156,6.31
2025-03-20,1221.36,156,6.31
2025-03-21,1226.4,157,6.31
2025-03-22,1226.4,157,6.31
2025-03-23,1223.51,158,6.31
2025-03-24,1223.51,158,6.31
2025-03-25,1223.51,158,6.31
2025-03-26,1231.7,158,6.31
2025-03-27,1222.51,157,6.31
2025-03-28,1222.51,157,6.31
2025-03-29,1230.45,158,6.31
2025-03-30,1220.42,157,6.31
2025-03-31,1220.42,157,6.31
2025-04-01,1224.55,158,6.31
2025-04-02,1238.55,159,6.31
2025-04-03,1238.55,159,6.31
2025-04-04,1227.23,158,6.31
2025-04-05,1227.23,158,6.31
2025-04-06,1216.59,157,6.31
2025-04-07,1221.19,158,6.31
2025-04-08,1214.02,157,6.31
2025-04-09,1224.47,158,6.31
2025-04-10,1216.1,157,6.31
2025-04-11,1216.1,157,6.31
2025-04-12,1216.1,157,6.31
2025-04-13,1212.74,156,6.31
2025-04-14,1198.79,155,6.27
2025-04-15,1206.93,156,6.27
2025-04-16,1214.28,157,6.29
2025-04-17,1206.04,156,6.28
2025-04-18,1206.04,156,6.28
2025-04-19,1216.39,157,6.28
2025-04-20,1204.37,156,6.28
2025-04-21,1204.37,156,6.28
2025-04-22,1197.6,155,6.28
2025-04-23,1204.5,156,6.28
2025-04-24,1197.11,155,6.28
2025-04-25,1208.55,156,6.27
2025-04-26,1203.53,155,6.27
2025-04-27,1203.53,155,6.27
2025-04-28,1203.53,155,6.27
2025-04-29,1203.53,155,6.27
2025-04-30,1207.65,155,6.27
2025-05-01,1200.28,154,6.26
2025-05-02,1195.14,153,6.26
2025-05-03,1195.14,153,6.26
2025-05-04,1200.85,155,6.25
2025-05-05,1192.67,152,6.25
2025-05-06,1199.02,153,6.25
2025-05-07,1203.76,153,6.26
2025-05-08,1193.97,152,6.26
2025-05-09,1193.97,152,6.26
2025-05-10,1193.97,152,6.26
2025-05-11,1193.97,152,6.26
2025-05-12,1185.96,151,6.26
2025-05-13,1185.96,151,6.26
2025-05-14,1179.48,150,6.25
2025-05-15,1179.48,150,6.25
2025-05-16,1176.64,150,6.25
2025-05-17,1176.64,150,6.25
2025-05-18,1169.33,148,6.26
2025-05-19,1164.67,148,6.26
2025-05-20,1164.67,148,6.26
2025-05-21,1175.9,149,6.29
2025-05-22,1167.55,148,6.28
2025-05-23,1167.55,148,6.28
2025-05-24,1167.55,148,6.28
2025-05-25,1161.4,146,6.28
2025-05-26,1148.91,145,6.28
2025-05-27,1148.91,145,6.28
2025-05-28,1148.91,145,6.28
2025-05-29,1135.29,144,6.27
2025-05-30,1135.29,144,6.27
2025-05-31,1136.0,144,6.27
2025-06-01,1141.62,145,6.27
2025-06-02,1141.62,145,6.27
2025-06-03,1137.38,144,6.27
2025-06-04,1149.46,145,6.28
2025-06-05,1136.1,144,6.26
2025-06-06,1136.1,144,6.26
2025-06-07,1130.64,143,6.26
2025-06-08,1130.64,143,6.26
2025-06-09,1141.1,144,6.27
2025-06-10,1137.77,143,6.27
2025-06-11,1130.74,142,6.27
2025-06-12,1123.49,141,6.26
2025-06-13,1123.49,141,6.26
2025-06-14,1123.49,141,6.26
2025-06-15,1126.64,141,6.25
2025-06-16,1126.64,141,6.25
2025-06-17,1123.98,140,6.26
2025-06-18,1107.44,139,6.26
2025-06-19,1112.77,140,6.26
2025-06-20,1104.31,139,6.26
2025-06-21,1095.88,138,6.26
2025-06-22,1105.01,139,6.26
2025-06-23,1109.88,140,6.26
2025-06-24,1104.31,139,6.26
2025-06-25,1110.08,140,6.26
2025-06-26,1104.83,139,6.26
2025-06-27,1113.78,140,6.26
2025-06-28,1100.4,139,6.26
2025-06-29,1109.94,141,6.26
2025-06-30,1103.07,140,6.27
2025-07-01,1103.07,140,6.27
2025-07-02,1108.3,140,6.29
2025-07-03,1101.44,139,6.29
2025-07-04,1107.55,140,6.29
2025-07-05,1090.93,139,6.29
2025-07-06,1090.93,139,6.29
2025-07-07,1097.17,140,6.29
2025-07-08,1094.4,140,6.28
2025-07-09,1094.4,140,6.28
2025-07-10,1086.69,139,6.28
2025-07-11,1079.54,138,6.29
2025-07-12,1082.3,139,6.29
2025-07-13,1064.0,138,6.29
2025-07-14,1064.0,138,6.29
2025-07-15,1061.6,138,6.28
2025-07-16,1069.97,139,6.29
2025-07-17,1069.97,139,6.29
2025-07-18,1061.29,138,6.29
2025-07-19,1061.9,138,6.29
2025-07-20,1045.31,137,6.29
2025-07-21,1054.01,138,6.28
